gamma;w;alpha_c
185.9;1070.67;-222.62
185.8;1070.85;-222.7
185.7;1071.04;-222.78
185.6;1071.23;-222.861
185.5;1071.42;-222.941
185.4;1071.6;-223.021
185.3;1071.79;-223.101
185.2;1071.98;-223.182
185.1;1072.16;-223.262
185.0;1072.35;-223.342
184.9;1072.54;-223.423
184.8;1072.72;-223.503
184.7;1072.91;-223.583
184.6;1073.1;-223.664
184.5;1073.28;-223.744
184.4;1073.47;-223.825
184.3;1073.66;-223.905
184.2;1073.84;-223.985
184.1;1074.03;-224.066
184.0;1074.22;-224.146
183.9;1074.4;-224.227
183.8;1074.59;-224.307
183.7;1074.78;-224.387
183.6;1074.96;-224.468
183.5;1075.15;-224.548
183.4;1075.33;-224.629
183.3;1075.52;-224.709
183.2;1075.71;-224.79
183.1;1075.89;-224.87
183.0;1076.08;-224.951
182.9;1076.27;-225.031
182.8;1076.45;-225.112
182.7;1076.64;-225.192
182.6;1076.82;-225.273
182.5;1077.01;-225.353
182.4;1077.2;-225.434
182.3;1077.38;-225.515
182.2;1077.57;-225.595
182.1;1077.75;-225.676
182.0;1077.94;-225.756
181.9;1078.12;-225.837
181.8;1078.31;-225.918
181.7;1078.5;-225.998
181.6;1078.68;-226.079
181.5;1078.87;-226.16
181.4;1079.05;-226.24
181.3;1079.24;-226.321
181.2;1079.42;-226.402
181.1;1079.61;-226.482
181.0;1079.79;-226.563
180.9;1079.98;-226.644
180.8;1080.17;-226.724
180.7;1080.35;-226.805
180.6;1080.54;-226.886
180.5;1080.72;-226.967
180.4;1080.91;-227.047
180.3;1081.09;-227.128
180.2;1081.28;-227.209
180.1;1081.46;-227.29
180.0;1081.65;-227.37
179.9;1081.83;-227.451
179.8;1082.02;-227.532
179.7;1082.2;-227.613
179.6;1082.39;-227.694
179.5;1082.57;-227.775
179.4;1082.76;-227.855
179.3;1082.94;-227.936
179.2;1083.12;-228.017
179.1;1083.31;-228.098
179.0;1083.49;-228.179
178.9;1083.68;-228.26
178.8;1083.86;-228.341
178.7;1084.05;-228.422
178.6;1084.23;-228.503
178.5;1084.42;-228.583
178.4;1084.6;-228.664
178.3;1084.79;-228.745
178.2;1084.97;-228.826
178.1;1085.15;-228.907
178.0;1085.34;-228.988
177.9;1085.52;-229.069
177.8;1085.71;-229.15
177.7;1085.89;-229.231
177.6;1086.07;-229.312
177.5;1086.26;-229.393
177.4;1086.44;-229.474
177.3;1086.63;-229.555
177.2;1086.81;-229.636
177.1;1086.99;-229.718
177.0;1087.18;-229.799
176.9;1087.36;-229.88
176.8;1087.55;-229.961
176.7;1087.73;-230.042
176.6;1087.91;-230.123
176.5;1088.1;-230.204
176.4;1088.28;-230.285
176.3;1088.46;-230.366
176.2;1088.65;-230.448
176.1;1088.83;-230.529
176.0;1089.02;-230.61
175.9;1089.2;-230.691
175.8;1089.38;-230.772
175.7;1089.57;-230.854
175.6;1089.75;-230.935
175.5;1089.93;-231.016
175.4;1090.12;-231.097
175.3;1090.3;-231.178
175.2;1090.48;-231.26
175.1;1090.67;-231.341
175.0;1090.85;-231.422
174.9;1091.03;-231.504
174.8;1091.22;-231.585
174.7;1091.4;-231.666
174.6;1091.58;-231.747
174.5;1091.76;-231.829
174.4;1091.95;-231.91
174.3;1092.13;-231.991
174.2;1092.31;-232.073
174.1;1092.5;-232.154
174.0;1092.68;-232.236
173.9;1092.86;-232.317
173.8;1093.04;-232.398
173.7;1093.23;-232.48
173.6;1093.41;-232.561
173.5;1093.59;-232.643
173.4;1093.77;-232.724
173.3;1093.96;-232.805
173.2;1094.14;-232.887
173.1;1094.32;-232.968
173.0;1094.51;-233.05
172.9;1094.69;-233.131
172.8;1094.87;-233.213
172.7;1095.05;-233.294
172.6;1095.23;-233.376
172.5;1095.42;-233.457
172.4;1095.6;-233.539
172.3;1095.78;-233.62
172.2;1095.96;-233.702
172.1;1096.15;-233.783
172.0;1096.33;-233.865
171.9;1096.51;-233.947
171.8;1096.69;-234.028
171.7;1096.87;-234.11
171.6;1097.06;-234.191
171.5;1097.24;-234.273
171.4;1097.42;-234.355
171.3;1097.6;-234.436
171.2;1097.78;-234.518
171.1;1097.96;-234.599
171.0;1098.15;-234.681
170.9;1098.33;-234.763
170.8;1098.51;-234.845
170.7;1098.69;-234.926
170.6;1098.87;-235.008
170.5;1099.05;-235.09
170.4;1099.24;-235.171
170.3;1099.42;-235.253
170.2;1099.6;-235.335
170.1;1099.78;-235.417
170.0;1099.96;-235.498
169.9;1100.14;-235.58
169.8;1100.32;-235.662
169.7;1100.51;-235.744
169.6;1100.69;-235.825
169.5;1100.87;-235.907
169.4;1101.05;-235.989
169.3;1101.23;-236.071
169.2;1101.41;-236.153
169.1;1101.59;-236.235
169.0;1101.77;-236.316
168.9;1101.96;-236.398
168.8;1102.14;-236.48
168.7;1102.32;-236.562
168.6;1102.5;-236.644
168.5;1102.68;-236.726
168.4;1102.86;-236.808
168.3;1103.04;-236.89
168.2;1103.22;-236.972
168.1;1103.4;-237.054
168.0;1103.58;-237.136
167.9;1103.76;-237.218
167.8;1103.94;-237.3
167.7;1104.12;-237.382
167.6;1104.31;-237.464
167.5;1104.49;-237.546
167.4;1104.67;-237.628
167.3;1104.85;-237.71
167.2;1105.03;-237.792
167.1;1105.21;-237.874
167.0;1105.39;-237.956
166.9;1105.57;-238.038
166.8;1105.75;-238.12
166.7;1105.93;-238.202
166.6;1106.11;-238.284
166.5;1106.29;-238.366
166.4;1106.47;-238.448
166.3;1106.65;-238.53
166.2;1106.83;-238.613
166.1;1107.01;-238.695
166.0;1107.19;-238.777
165.9;1107.37;-238.859
165.8;1107.55;-238.941
165.7;1107.73;-239.023
165.6;1107.91;-239.106
165.5;1108.09;-239.188
165.4;1108.27;-239.27
165.3;1108.45;-239.352
165.2;1108.63;-239.434
165.1;1108.81;-239.517
165.0;1108.99;-239.599
164.9;1109.17;-239.681
164.8;1109.35;-239.764
164.7;1109.53;-239.846
164.6;1109.71;-239.928
164.5;1109.89;-240.01
164.4;1110.07;-240.093
164.3;1110.25;-240.175
164.2;1110.43;-240.257
164.1;1110.6;-240.34
164.0;1110.78;-240.422
163.9;1110.96;-240.504
163.8;1111.14;-240.587
163.7;1111.32;-240.669
163.6;1111.5;-240.752
163.5;1111.68;-240.834
163.4;1111.86;-240.916
163.3;1112.04;-240.999
163.2;1112.22;-241.081
163.1;1112.4;-241.164
163.0;1112.58;-241.246
162.9;1112.75;-241.329
162.8;1112.93;-241.411
162.7;1113.11;-241.494
162.6;1113.29;-241.576
162.5;1113.47;-241.659
162.4;1113.65;-241.741
162.3;1113.83;-241.824
162.2;1114.01;-241.906
162.1;1114.19;-241.989
162.0;1114.36;-242.071
161.9;1114.54;-242.154
161.8;1114.72;-242.237
161.7;1114.9;-242.319
161.6;1115.08;-242.402
161.5;1115.26;-242.484
161.4;1115.44;-242.567
161.3;1115.61;-242.65
161.2;1115.79;-242.732
161.1;1115.97;-242.815
161.0;1116.15;-242.897
160.9;1116.33;-242.98
160.8;1116.51;-243.063
160.7;1116.68;-243.146
160.6;1116.86;-243.228
160.5;1117.04;-243.311
160.4;1117.22;-243.394
160.3;1117.4;-243.476
160.2;1117.58;-243.559
160.1;1117.75;-243.642
160.0;1117.93;-243.725
159.9;1118.11;-243.807
159.8;1118.29;-243.89
159.7;1118.47;-243.973
159.6;1118.64;-244.056
159.5;1118.82;-244.139
159.4;1119.0;-244.221
159.3;1119.18;-244.304
159.2;1119.35;-244.387
159.1;1119.53;-244.47
159.0;1119.71;-244.553
158.9;1119.89;-244.636
158.8;1120.07;-244.719
158.7;1120.24;-244.801
158.6;1120.42;-244.884
158.5;1120.6;-244.967
158.4;1120.78;-245.05
158.3;1120.95;-245.133
158.2;1121.13;-245.216
158.1;1121.31;-245.299
158.0;1121.49;-245.382
157.9;1121.66;-245.465
157.8;1121.84;-245.548
157.7;1122.02;-245.631
157.6;1122.19;-245.714
157.5;1122.37;-245.797
157.4;1122.55;-245.88
157.3;1122.73;-245.963
157.2;1122.9;-246.046
157.1;1123.08;-246.129
157.0;1123.26;-246.212
156.9;1123.43;-246.295
156.8;1123.61;-246.378
156.7;1123.79;-246.461
156.6;1123.97;-246.544
156.5;1124.14;-246.628
156.4;1124.32;-246.711
156.3;1124.5;-246.794
156.2;1124.67;-246.877
156.1;1124.85;-246.96
156.0;1125.03;-247.043
155.9;1125.2;-247.127
155.8;1125.38;-247.21
155.7;1125.56;-247.293
155.6;1125.73;-247.376
155.5;1125.91;-247.459
155.4;1126.09;-247.543
155.3;1126.26;-247.626
155.2;1126.44;-247.709
155.1;1126.62;-247.792
155.0;1126.79;-247.876
154.9;1126.97;-247.959
154.8;1127.14;-248.042
154.7;1127.32;-248.125
154.6;1127.5;-248.209
154.5;1127.67;-248.292
154.4;1127.85;-248.375
154.3;1128.03;-248.459
154.2;1128.2;-248.542
154.1;1128.38;-248.625
154.0;1128.55;-248.709
153.9;1128.73;-248.792
153.8;1128.91;-248.876
153.7;1129.08;-248.959
153.6;1129.26;-249.042
153.5;1129.43;-249.126
153.4;1129.61;-249.209
153.3;1129.79;-249.293
153.2;1129.96;-249.376
153.1;1130.14;-249.46
153.0;1130.31;-249.543
152.9;1130.49;-249.627
152.8;1130.67;-249.71
152.7;1130.84;-249.794
152.6;1131.02;-249.877
152.5;1131.19;-249.961
152.4;1131.37;-250.044
152.3;1131.54;-250.128
152.2;1131.72;-250.211
152.1;1131.89;-250.295
152.0;1132.07;-250.378
151.9;1132.25;-250.462
151.8;1132.42;-250.546
151.7;1132.6;-250.629
151.6;1132.77;-250.713
151.5;1132.95;-250.796
151.4;1133.12;-250.88
151.3;1133.3;-250.964
151.2;1133.47;-251.047
151.1;1133.65;-251.131
151.0;1133.82;-251.215
150.9;1134.0;-251.298
150.8;1134.17;-251.382
150.7;1134.35;-251.466
150.6;1134.52;-251.55
150.5;1134.7;-251.633
150.4;1134.87;-251.717
150.3;1135.05;-251.801
150.2;1135.22;-251.885
150.1;1135.4;-251.968
150.0;1135.57;-252.052
149.9;1135.75;-252.136
149.8;1135.92;-252.22
149.7;1136.1;-252.304
149.6;1136.27;-252.387
149.5;1136.45;-252.471
149.4;1136.62;-252.555
149.3;1136.8;-252.639
149.2;1136.97;-252.723
149.1;1137.15;-252.807
149.0;1137.32;-252.891
148.9;1137.49;-252.974
148.8;1137.67;-253.058
148.7;1137.84;-253.142
148.6;1138.02;-253.226
148.5;1138.19;-253.31
148.4;1138.37;-253.394
148.3;1138.54;-253.478
148.2;1138.72;-253.562
148.1;1138.89;-253.646
148.0;1139.06;-253.73
147.9;1139.24;-253.814
147.8;1139.41;-253.898
147.7;1139.59;-253.982
147.6;1139.76;-254.066
147.5;1139.94;-254.15
147.4;1140.11;-254.234
147.3;1140.28;-254.318
147.2;1140.46;-254.402
147.1;1140.63;-254.486
147.0;1140.81;-254.571
146.9;1140.98;-254.655
146.8;1141.15;-254.739
146.7;1141.33;-254.823
146.6;1141.5;-254.907
146.5;1141.67;-254.991
146.4;1141.85;-255.075
146.3;1142.02;-255.16
146.2;1142.2;-255.244
146.1;1142.37;-255.328
146.0;1142.54;-255.412
145.9;1142.72;-255.496
145.8;1142.89;-255.581
145.7;1143.06;-255.665
145.6;1143.24;-255.749
145.5;1143.41;-255.833
145.4;1143.58;-255.917
145.3;1143.76;-256.002
145.2;1143.93;-256.086
145.1;1144.1;-256.17
145.0;1144.28;-256.255
144.9;1144.45;-256.339
144.8;1144.62;-256.423
144.7;1144.8;-256.508
144.6;1144.97;-256.592
144.5;1145.14;-256.676
144.4;1145.32;-256.761
144.3;1145.49;-256.845
144.2;1145.66;-256.93
144.1;1145.84;-257.014
144.0;1146.01;-257.098
143.9;1146.18;-257.183
143.8;1146.36;-257.267
143.7;1146.53;-257.352
143.6;1146.7;-257.436
143.5;1146.88;-257.521
143.4;1147.05;-257.605
143.3;1147.22;-257.69
143.2;1147.39;-257.774
143.1;1147.57;-257.859
143.0;1147.74;-257.943
142.9;1147.91;-258.028
142.8;1148.08;-258.112
142.7;1148.26;-258.197
142.6;1148.43;-258.281
142.5;1148.6;-258.366
142.4;1148.78;-258.45
142.3;1148.95;-258.535
142.2;1149.12;-258.62
142.1;1149.29;-258.704
142.0;1149.47;-258.789
141.9;1149.64;-258.873
141.8;1149.81;-258.958
141.7;1149.98;-259.043
141.6;1150.15;-259.127
141.5;1150.33;-259.212
141.4;1150.5;-259.297
141.3;1150.67;-259.381
141.2;1150.84;-259.466
141.1;1151.02;-259.551
141.0;1151.19;-259.636
140.9;1151.36;-259.72
140.8;1151.53;-259.805
140.7;1151.7;-259.89
140.6;1151.88;-259.975
140.5;1152.05;-260.059
140.4;1152.22;-260.144
140.3;1152.39;-260.229
140.2;1152.56;-260.314
140.1;1152.74;-260.399
140.0;1152.91;-260.483
139.9;1153.08;-260.568
139.8;1153.25;-260.653
139.7;1153.42;-260.738
139.6;1153.6;-260.823
139.5;1153.77;-260.908
139.4;1153.94;-260.993
139.3;1154.11;-261.078
139.2;1154.28;-261.163
139.1;1154.45;-261.247
139.0;1154.63;-261.332
138.9;1154.8;-261.417
138.8;1154.97;-261.502
138.7;1155.14;-261.587
138.6;1155.31;-261.672
138.5;1155.48;-261.757
138.4;1155.65;-261.842
138.3;1155.83;-261.927
138.2;1156.0;-262.012
138.1;1156.17;-262.097
138.0;1156.34;-262.182
137.9;1156.51;-262.267
137.8;1156.68;-262.353
137.7;1156.85;-262.438
137.6;1157.03;-262.523
137.5;1157.2;-262.608
137.4;1157.37;-262.693
137.3;1157.54;-262.778
137.2;1157.71;-262.863
137.1;1157.88;-262.948
137.0;1158.05;-263.034
136.9;1158.22;-263.119
136.8;1158.39;-263.204
136.7;1158.56;-263.289
136.6;1158.74;-263.374
136.5;1158.91;-263.459
136.4;1159.08;-263.545
136.3;1159.25;-263.63
136.2;1159.42;-263.715
136.1;1159.59;-263.8
136.0;1159.76;-263.886
135.9;1159.93;-263.971
135.8;1160.1;-264.056
135.7;1160.27;-264.142
135.6;1160.44;-264.227
135.5;1160.61;-264.312
135.4;1160.78;-264.397
135.3;1160.95;-264.483
135.2;1161.13;-264.568
135.1;1161.3;-264.653
135.0;1161.47;-264.739
134.9;1161.64;-264.824
134.8;1161.81;-264.91
134.7;1161.98;-264.995
134.6;1162.15;-265.08
134.5;1162.32;-265.166
134.4;1162.49;-265.251
134.3;1162.66;-265.337
134.2;1162.83;-265.422
134.1;1163.0;-265.508
134.0;1163.17;-265.593
133.9;1163.34;-265.679
133.8;1163.51;-265.764
133.7;1163.68;-265.85
133.6;1163.85;-265.935
133.5;1164.02;-266.021
133.4;1164.19;-266.106
133.3;1164.36;-266.192
133.2;1164.53;-266.277
133.1;1164.7;-266.363
133.0;1164.87;-266.449
132.9;1165.04;-266.534
132.8;1165.21;-266.62
132.7;1165.38;-266.705
132.6;1165.55;-266.791
132.5;1165.72;-266.877
132.4;1165.89;-266.962
132.3;1166.06;-267.048
132.2;1166.23;-267.134
132.1;1166.4;-267.219
132.0;1166.57;-267.305
131.9;1166.74;-267.391
131.8;1166.91;-267.476
131.7;1167.08;-267.562
131.6;1167.25;-267.648
131.5;1167.41;-267.734
131.4;1167.58;-267.819
131.3;1167.75;-267.905
131.2;1167.92;-267.991
131.1;1168.09;-268.077
131.0;1168.26;-268.163
130.9;1168.43;-268.248
130.8;1168.6;-268.334
130.7;1168.77;-268.42
130.6;1168.94;-268.506
130.5;1169.11;-268.592
130.4;1169.28;-268.678
130.3;1169.45;-268.763
130.2;1169.62;-268.849
130.1;1169.78;-268.935
130.0;1169.95;-269.021
129.9;1170.12;-269.107
129.8;1170.29;-269.193
129.7;1170.46;-269.279
129.6;1170.63;-269.365
129.5;1170.8;-269.451
129.4;1170.97;-269.537
129.3;1171.14;-269.623
129.2;1171.31;-269.709
129.1;1171.47;-269.795
129.0;1171.64;-269.881
128.9;1171.81;-269.967
128.8;1171.98;-270.053
128.7;1172.15;-270.139
128.6;1172.32;-270.225
128.5;1172.49;-270.311
128.4;1172.66;-270.397
128.3;1172.82;-270.483
128.2;1172.99;-270.569
128.1;1173.16;-270.656
128.0;1173.33;-270.742
127.9;1173.5;-270.828
127.8;1173.67;-270.914
127.7;1173.83;-271.0
127.6;1174.0;-271.086
127.5;1174.17;-271.172
127.4;1174.34;-271.259
127.3;1174.51;-271.345
127.2;1174.68;-271.431
127.1;1174.84;-271.517
127.0;1175.01;-271.604
126.9;1175.18;-271.69
126.8;1175.35;-271.776
126.7;1175.52;-271.862
126.6;1175.69;-271.949
126.5;1175.85;-272.035
126.4;1176.02;-272.121
126.3;1176.19;-272.208
126.2;1176.36;-272.294
126.1;1176.53;-272.38
126.0;1176.69;-272.466
125.9;1176.86;-272.553
125.8;1177.03;-272.639
125.7;1177.2;-272.726
125.6;1177.37;-272.812
125.5;1177.53;-272.898
125.4;1177.7;-272.985
125.3;1177.87;-273.071
125.2;1178.04;-273.158
125.1;1178.2;-273.244
125.0;1178.37;-273.331
124.9;1178.54;-273.417
124.8;1178.71;-273.504
124.7;1178.88;-273.59
124.6;1179.04;-273.677
124.5;1179.21;-273.763
124.4;1179.38;-273.85
124.3;1179.55;-273.936
124.2;1179.71;-274.023
124.1;1179.88;-274.109
124.0;1180.05;-274.196
123.9;1180.22;-274.282
123.8;1180.38;-274.369
123.7;1180.55;-274.455
123.6;1180.72;-274.542
123.5;1180.88;-274.629
123.4;1181.05;-274.715
123.3;1181.22;-274.802
123.2;1181.39;-274.889
123.1;1181.55;-274.975
123.0;1181.72;-275.062
122.9;1181.89;-275.149
122.8;1182.06;-275.235
122.7;1182.22;-275.322
122.6;1182.39;-275.409
122.5;1182.56;-275.496
122.4;1182.72;-275.582
122.3;1182.89;-275.669
122.2;1183.06;-275.756
122.1;1183.22;-275.843
122.0;1183.39;-275.929
121.9;1183.56;-276.016
121.8;1183.73;-276.103
121.7;1183.89;-276.19
121.6;1184.06;-276.277
121.5;1184.23;-276.363
121.4;1184.39;-276.45
121.3;1184.56;-276.537
121.2;1184.73;-276.624
121.1;1184.89;-276.711
121.0;1185.06;-276.798
120.9;1185.23;-276.885
120.8;1185.39;-276.972
120.7;1185.56;-277.059
120.6;1185.73;-277.146
120.5;1185.89;-277.233
120.4;1186.06;-277.32
120.3;1186.23;-277.406
120.2;1186.39;-277.493
120.1;1186.56;-277.58
120.0;1186.72;-277.667
119.9;1186.89;-277.754
119.8;1187.06;-277.842
119.7;1187.22;-277.928
119.6;1187.39;-278.016
119.5;1187.56;-278.103
119.4;1187.72;-278.19
119.3;1187.89;-278.277
119.2;1188.05;-278.364
119.1;1188.22;-278.451
119.0;1188.39;-278.538
118.9;1188.55;-278.625
118.8;1188.72;-278.712
118.7;1188.89;-278.8
118.6;1189.05;-278.887
118.5;1189.22;-278.974
118.4;1189.38;-279.061
118.3;1189.55;-279.148
118.2;1189.72;-279.235
118.1;1189.88;-279.323
118.0;1190.05;-279.41
117.9;1190.21;-279.497
117.8;1190.38;-279.584
117.7;1190.54;-279.672
117.6;1190.71;-279.759
117.5;1190.88;-279.846
117.4;1191.04;-279.934
117.3;1191.21;-280.021
117.2;1191.37;-280.108
117.1;1191.54;-280.195
117.0;1191.7;-280.283
116.9;1191.87;-280.37
116.8;1192.04;-280.458
116.7;1192.2;-280.545
116.6;1192.37;-280.632
116.5;1192.53;-280.72
116.4;1192.7;-280.807
116.3;1192.86;-280.895
116.2;1193.03;-280.982
116.1;1193.19;-281.069
116.0;1193.36;-281.157
115.9;1193.52;-281.244
115.8;1193.69;-281.332
115.7;1193.86;-281.419
115.6;1194.02;-281.507
115.5;1194.19;-281.594
115.4;1194.35;-281.682
115.3;1194.52;-281.769
115.2;1194.68;-281.857
115.1;1194.85;-281.944
115.0;1195.01;-282.032
114.9;1195.18;-282.12
114.8;1195.34;-282.207
114.7;1195.51;-282.295
114.6;1195.67;-282.382
114.5;1195.84;-282.47
114.4;1196.0;-282.558
114.3;1196.17;-282.645
114.2;1196.33;-282.733
114.1;1196.5;-282.821
114.0;1196.66;-282.908
113.9;1196.83;-282.996
113.8;1196.99;-283.084
113.7;1197.16;-283.171
113.6;1197.32;-283.259
113.5;1197.49;-283.347
113.4;1197.65;-283.435
113.3;1197.81;-283.522
113.2;1197.98;-283.61
113.1;1198.14;-283.698
113.0;1198.31;-283.786
112.9;1198.47;-283.874
112.8;1198.64;-283.961
112.7;1198.8;-284.049
112.6;1198.97;-284.137
112.5;1199.13;-284.225
112.4;1199.3;-284.313
112.3;1199.46;-284.401
112.2;1199.62;-284.488
112.1;1199.79;-284.576
112.0;1199.95;-284.664
111.9;1200.12;-284.752
111.8;1200.28;-284.84
111.7;1200.45;-284.928
111.6;1200.61;-285.016
111.5;1200.77;-285.104
111.4;1200.94;-285.192
111.3;1201.1;-285.28
111.2;1201.27;-285.368
111.1;1201.43;-285.456
111.0;1201.6;-285.544
110.9;1201.76;-285.632
110.8;1201.92;-285.72
110.7;1202.09;-285.808
110.6;1202.25;-285.896
110.5;1202.42;-285.984
110.4;1202.58;-286.072
110.3;1202.74;-286.16
110.2;1202.91;-286.248
110.1;1203.07;-286.337
110.0;1203.24;-286.425
109.9;1203.4;-286.513
109.8;1203.56;-286.601
109.7;1203.73;-286.689
109.6;1203.89;-286.777
109.5;1204.05;-286.865
109.4;1204.22;-286.954
109.3;1204.38;-287.042
109.2;1204.55;-287.13
109.1;1204.71;-287.218
109.0;1204.87;-287.306
108.9;1205.04;-287.395
108.8;1205.2;-287.483
108.7;1205.36;-287.571
108.6;1205.53;-287.66
108.5;1205.69;-287.748
108.4;1205.85;-287.836
108.3;1206.02;-287.925
108.2;1206.18;-288.013
108.1;1206.34;-288.101
108.0;1206.51;-288.19
107.9;1206.67;-288.278
107.8;1206.83;-288.366
107.7;1207.0;-288.455
107.6;1207.16;-288.543
107.5;1207.32;-288.631
107.4;1207.49;-288.72
107.3;1207.65;-288.808
107.2;1207.81;-288.897
107.1;1207.98;-288.985
107.0;1208.14;-289.074
106.9;1208.3;-289.162
106.8;1208.47;-289.251
106.7;1208.63;-289.339
106.6;1208.79;-289.428
106.5;1208.95;-289.516
106.4;1209.12;-289.605
106.3;1209.28;-289.693
106.2;1209.44;-289.782
106.1;1209.61;-289.87
106.0;1209.77;-289.959
105.9;1209.93;-290.048
105.8;1210.1;-290.136
105.7;1210.26;-290.225
105.6;1210.42;-290.313
105.5;1210.58;-290.402
105.4;1210.75;-290.491
105.3;1210.91;-290.579
105.2;1211.07;-290.668
105.1;1211.23;-290.757
105.0;1211.4;-290.845
104.9;1211.56;-290.934
104.8;1211.72;-291.023
104.7;1211.88;-291.112
104.6;1212.05;-291.2
104.5;1212.21;-291.289
104.4;1212.37;-291.378
104.3;1212.53;-291.467
104.2;1212.7;-291.555
104.1;1212.86;-291.644
104.0;1213.02;-291.733
103.9;1213.18;-291.822
103.8;1213.35;-291.911
103.7;1213.51;-292.0
103.6;1213.67;-292.088
103.5;1213.83;-292.177
103.4;1214.0;-292.266
103.3;1214.16;-292.355
103.2;1214.32;-292.444
103.1;1214.48;-292.533
103.0;1214.64;-292.622
102.9;1214.81;-292.711
102.8;1214.97;-292.8
102.7;1215.13;-292.889
102.6;1215.29;-292.978
102.5;1215.46;-293.067
102.4;1215.62;-293.156
102.3;1215.78;-293.245
102.2;1215.94;-293.334
102.1;1216.1;-293.423
102.0;1216.27;-293.512
101.9;1216.43;-293.601
101.8;1216.59;-293.69
101.7;1216.75;-293.779
101.6;1216.91;-293.868
101.5;1217.07;-293.957
101.4;1217.24;-294.046
101.3;1217.4;-294.135
101.2;1217.56;-294.224
101.1;1217.72;-294.313
101.0;1217.88;-294.403
100.9;1218.04;-294.492
100.8;1218.21;-294.581
100.7;1218.37;-294.67
100.6;1218.53;-294.759
100.5;1218.69;-294.849
100.4;1218.85;-294.938
100.3;1219.01;-295.027
100.2;1219.18;-295.116
100.1;1219.34;-295.206
100.0;1219.5;-295.295
99.9;1219.66;-295.384
99.8;1219.82;-295.473
99.7;1219.98;-295.563
99.6;1220.14;-295.652
99.5;1220.31;-295.741
99.4;1220.47;-295.831
99.3;1220.63;-295.92
99.2;1220.79;-296.009
99.1;1220.95;-296.099
99.0;1221.11;-296.188
98.9;1221.27;-296.277
98.8;1221.43;-296.367
98.7;1221.6;-296.456
98.6;1221.76;-296.546
98.5;1221.92;-296.635
98.4;1222.08;-296.725
98.3;1222.24;-296.814
98.2;1222.4;-296.904
98.1;1222.56;-296.993
98.0;1222.72;-297.083
97.9;1222.88;-297.172
97.8;1223.04;-297.262
97.7;1223.21;-297.351
97.6;1223.37;-297.441
97.5;1223.53;-297.53
97.4;1223.69;-297.62
97.3;1223.85;-297.709
97.2;1224.01;-297.799
97.1;1224.17;-297.889
97.0;1224.33;-297.978
96.9;1224.49;-298.068
96.8;1224.65;-298.157
96.7;1224.81;-298.247
96.6;1224.97;-298.337
96.5;1225.13;-298.426
96.4;1225.3;-298.516
96.3;1225.46;-298.606
96.2;1225.62;-298.696
96.1;1225.78;-298.785
96.0;1225.94;-298.875
95.9;1226.1;-298.965
95.8;1226.26;-299.054
95.7;1226.42;-299.144
95.6;1226.58;-299.234
95.5;1226.74;-299.324
95.4;1226.9;-299.414
95.3;1227.06;-299.503
95.2;1227.22;-299.593
95.1;1227.38;-299.683
95.0;1227.54;-299.773
94.9;1227.7;-299.863
94.8;1227.86;-299.953
94.7;1228.02;-300.042
94.6;1228.18;-300.132
94.5;1228.34;-300.222
94.4;1228.5;-300.312
94.3;1228.66;-300.402
94.2;1228.82;-300.492
94.1;1228.98;-300.582
94.0;1229.14;-300.672
93.9;1229.3;-300.762
93.8;1229.46;-300.852
93.7;1229.62;-300.942
93.6;1229.78;-301.032
93.5;1229.94;-301.122
93.4;1230.1;-301.212
93.3;1230.26;-301.302
93.2;1230.42;-301.392
93.1;1230.58;-301.482
93.0;1230.74;-301.572
92.9;1230.9;-301.662
92.8;1231.06;-301.752
92.7;1231.22;-301.843
92.6;1231.38;-301.933
92.5;1231.54;-302.023
92.4;1231.7;-302.113
92.3;1231.86;-302.203
92.2;1232.02;-302.293
92.1;1232.18;-302.384
92.0;1232.34;-302.474
91.9;1232.5;-302.564
91.8;1232.66;-302.654
91.7;1232.82;-302.744
91.6;1232.98;-302.835
91.5;1233.14;-302.925
91.4;1233.3;-303.015
91.3;1233.46;-303.105
91.2;1233.62;-303.196
91.1;1233.78;-303.286
91.0;1233.93;-303.376
90.9;1234.09;-303.467
90.8;1234.25;-303.557
90.7;1234.41;-303.647
90.6;1234.57;-303.738
90.5;1234.73;-303.828
90.4;1234.89;-303.918
90.3;1235.05;-304.009
90.2;1235.21;-304.099
90.1;1235.37;-304.19
90.0;1235.53;-304.28
89.9;1235.69;-304.37
89.8;1235.85;-304.461
89.7;1236.0;-304.551
89.6;1236.16;-304.642
89.5;1236.32;-304.732
89.4;1236.48;-304.823
89.3;1236.64;-304.913
89.2;1236.8;-305.004
89.1;1236.96;-305.094
89.0;1237.12;-305.185
88.9;1237.28;-305.276
88.8;1237.44;-305.366
88.7;1237.59;-305.457
88.6;1237.75;-305.547
88.5;1237.91;-305.638
88.4;1238.07;-305.728
88.3;1238.23;-305.819
88.2;1238.39;-305.91
88.1;1238.55;-306.0
88.0;1238.71;-306.091
87.9;1238.86;-306.182
87.8;1239.02;-306.272
87.7;1239.18;-306.363
87.6;1239.34;-306.454
87.5;1239.5;-306.545
87.4;1239.66;-306.635
87.3;1239.82;-306.726
87.2;1239.97;-306.817
87.1;1240.13;-306.908
87.0;1240.29;-306.998
86.9;1240.45;-307.089
86.8;1240.61;-307.18
86.7;1240.77;-307.271
86.6;1240.93;-307.362
86.5;1241.08;-307.452
86.4;1241.24;-307.543
86.3;1241.4;-307.634
86.2;1241.56;-307.725
86.1;1241.72;-307.816
